ID	Result	NatureCode	CallRecived	Address
2017-008010	11	321	2017/1/21 17:18:59	SERVICE ROAD
2017-008011	1	745	2017/1/21 17:27:10	3500 SOUTHEAST HAWTHORNE BOULEVARD
2017-008012	11	321	2017/1/21 17:28:24	UNKNOWN ADDRESS
2017-008013	11	321	2017/1/21 17:30:58	16TH STREET
2017-008014	10	300	2017/1/21 17:32:41	5401 ALGAROBA STREET
2017-008015	1	411	2017/1/21 17:36:47	2102 SOUTHWEST SIMPSON AVENUE
2017-008016	11	321	2017/1/21 17:37:38	5001 JACKSON AVENUE
2017-008017	11	321	2017/1/21 17:45:38	1669 EUCLID AVENUE
2017-008018	10	300	2017/1/21 17:51:55	9301 KANEKAPOLEI STREET
2017-008019	1	611	2017/1/21 17:52:47	901 BASELINE ROAD
2017-008020	10	300	2017/1/21 17:53:41	3226 SOUTHEAST DIVISION STREET
2017-008021	1	324	2017/1/21 18:02:36	SOUTHEAST FOSTER ROAD
2017-008022	10	311	2017/1/21 18:06:10	9201 SOUTHWEST PHILOMATH BOULEVARD
2017-008023	1	600	2017/1/21 18:09:35	UNKNOWN ADDRESS
2017-008024	11	321	2017/1/21 18:10:35	1935 NORTHEAST CϿ�SAR E. CHϿ�VEZ BOULEVARD
2017-008025	11	321	2017/1/21 18:15:43	1201 HAMILTON ROAD
2017-008026	1	745	2017/1/21 18:17:50	6001 PARK DRIVE NORTHEAST
2017-008027	11	321	2017/1/21 18:20:19	8601 WAIOLA STREET
2017-008028	1	324	2017/1/21 18:21:58	SOUTHEAST SALMON STREET/SOUTHEAST 17TH AVENUE
2017-008029	1000	600	2017/1/21 18:24:18	1109 YOUNG STREET
2017-008030	1	324	2017/1/21 18:28:08	30TH STREET
2017-008031	1113	114	2017/1/21 18:29:03	1003 SOUTHEAST 33RD AVENUE
2017-008032	10	311	2017/1/21 18:29:31	2701 SOUTHEAST CARUTHERS STREET
2017-008033	11	321	2017/1/21 18:29:58	3155 EAST BURNSIDE STREET
2017-008034	1	611	2017/1/21 18:31:14	2101 SOUTHWEST SIMPSON AVENUE
2017-008035	1	611	2017/1/21 18:31:35	208-220 CENTERTOWN PLAZA
2017-008036	1	522	2017/1/21 18:32:27	6801 COLLEGE AVENUE
2017-008037	1	611	2017/1/21 18:33:35	SOUTHEAST FOSTER ROAD
2017-008038	11	321	2017/1/21 18:47:06	2701 SOUTHEAST DIVISION STREET
2017-008039	11	321	2017/1/21 18:53:38	8802 SOUTH 5TH STREET
2017-008040	10	311	2017/1/21 19:02:23	1255 HILYARD
2017-008041	1	611	2017/1/21 19:06:56	NORTHEAST 62ND AVENUE/NORTHEAST ALAMEDA STREET
2017-008042	11	321	2017/1/21 19:07:44	726 SOUTHEAST MORRISON STREET
2017-008043	11	321	2017/1/21 19:17:40	6501 ALA MOANA BOULEVARD
2017-008044	11	321	2017/1/21 19:19:40	7501 NUKUWAI PLACE
2017-008045	11	321	2017/1/21 19:21:20	111 4TH ST SE
2017-008046	10	311	2017/1/21 19:30:06	2408 NORTHEAST COUCH STREET
2017-008047	11	321	2017/1/21 19:31:00	310 WEST KAAHUMANU AVENUE
2017-008048	1	500	2017/1/21 19:33:38	810 PUMEHANA STREET
2017-008049	1	322	2017/1/21 19:33:52	SERVICE ROAD
2017-008050	10	311	2017/1/21 19:36:05	4655 HANOVER AVENUE
2017-008051	1	600	2017/1/21 19:41:21	9130 SOUTHEAST STEPHENS STREET
2017-008052	10	311	2017/1/21 19:48:52	UNKNOWN ADDRESS
2017-008053	10	311	2017/1/21 20:00:48	8101 YOUNG STREET
2017-008054	11	321	2017/1/21 20:02:14	7101 ALBION WAY
2017-008055	1	324	2017/1/21 20:08:49	SOUTHWEST BRADBERRY WAY
2017-008056	10	311	2017/1/21 20:09:21	4739 SOUTHEAST 25TH AVENUE
2017-008057	1	611	2017/1/21 20:17:21	2237 KUHIO AVENUE
2017-008058	11	321	2017/1/21 20:22:57	3423 SOUTHEAST SHERMAN STREET
2017-008059	11	321	2017/1/21 20:23:11	NORTHWEST BOND STREET
2017-008060	10	311	2017/1/21 20:26:01	3504 SOUTHEAST FRANKLIN STREET
2017-008061	1	142	2017/1/21 20:26:22	599 EAST BROADWAY
2017-008062	10	300	2017/1/21 20:33:10	4000 SOUTHEAST 82ND AVENUE
2017-008063	1	324	2017/1/21 20:34:45	SERVICE ROAD
2017-008064	1	440	2017/1/21 20:35:41	6901 CRIPPLE CREEK TRAIL
2017-008065	1	611	2017/1/21 20:37:12	5431 SOUTHEAST FOSTER ROAD
2017-008066	1	324	2017/1/21 20:40:25	SOUTHEAST 69TH AVENUE/SOUTHEAST REEDWAY STREET
2017-008067	10	311	2017/1/21 20:47:41	1001 TAYLOR AVENUE
2017-008068	11	321	2017/1/21 20:47:56	6201 FRANKLIN BOULEVARD
2017-008069	11	321	2017/1/21 20:51:15	1737 NORTHEAST 22ND AVENUE
2017-008070	1	611	2017/1/21 20:54:08	304 SOUTHEAST 2ND AVENUE
2017-008071	1	440	2017/1/21 20:56:10	4601 CHISHOLM TRAIL
2017-008073	11	321	2017/1/21 20:56:37	4503 NORTHEAST EVERETT STREET
2017-008074	11	321	2017/1/21 20:56:39	SERVICE ROAD
2017-008072	10	311	2017/1/21 20:56:57	UNKNOWN ADDRESS
2017-008075	1	552	2017/1/21 20:56:59	5001 PEARL STREET
2017-008076	1	735	2017/1/21 21:03:53	3301 MISSION LANE
2017-008077	11	321	2017/1/21 21:07:08	1601 SOUTHEAST BELMONT STREET
2017-008078	11	321	2017/1/21 21:07:11	5201 REDSTONE ROAD
2017-008079	10	311	2017/1/21 21:10:49	371 NE GILMAN BLVD
2017-008080	1	622	2017/1/21 21:12:06	2414 SOUTHEAST 41ST AVENUE
2017-008081	1	600	2017/1/21 21:14:11	5526 SOUTHEAST WOODSTOCK BOULEVARD
2017-008082	1	745	2017/1/21 21:20:41	2245 NORTHEAST 81ST AVENUE
2017-008083	10	311	2017/1/21 21:31:15	UNKNOWN ADDRESS
2017-008084	11	321	2017/1/21 21:35:03	901 BASELINE ROAD
2017-008085	11	321	2017/1/21 21:39:36	1460 SOUTH BERETANIA STREET
2017-008086	11	321	2017/1/21 21:40:31	601 NORTHEAST PACIFIC STREET
2017-008087	1	324	2017/1/21 21:44:52	SERVICE ROAD
2017-008088	10	311	2017/1/21 21:54:20	SOUTHEAST CORA DRIVE/SOUTHEAST 34TH AVENUE
2017-008089	1	500	2017/1/21 21:54:35	UNKNOWN ADDRESS
2017-008090	10	311	2017/1/21 21:58:34	1515 GREENBRIAR BOULEVARD
2017-008091	1	600	2017/1/21 22:00:02	LAUREL AVENUE/HICKORY AVENUE
2017-008092	1	324	2017/1/21 22:03:37	ALMONTE AVENUE/LINCOLN DRIVE
2017-008093	11	321	2017/1/21 22:15:12	3275 APACHE ROAD
2017-008094	11	321	2017/1/21 22:15:23	8435 NORTHEAST GLISAN STREET
2017-008095	1	140	2017/1/21 22:21:01	6501 SUMMIT AVENUE
2017-008096	11	321	2017/1/21 22:36:12	4800 BASELINE ROAD
2017-008097	1	522	2017/1/21 22:38:53	4040 SOUTHEAST 82ND AVENUE
2017-008098	11	321	2017/1/21 22:43:12	4504 SOUTHEAST ANKENY STREET
2017-008099	11	321	2017/1/21 22:46:25	SERVICE ROAD
2017-008100	11	321	2017/1/21 22:47:55	208-220 CENTERTOWN PLAZA
2017-008101	11	321	2017/1/21 22:48:32	5201 SOUTHEAST 32ND AVENUE
2017-008102	11	321	2017/1/21 22:51:17	8601 SOUTHEAST TAYLOR STREET
2017-008103	10	311	2017/1/21 22:53:47	401 SOUTHEAST RHINE STREET
2017-008104	11	321	2017/1/21 23:02:40	2802 SOUTHEAST 28TH PLACE
2017-008105	11	321	2017/1/21 23:03:58	3901 SOUTHEAST LONG STREET
2017-008106	10	300	2017/1/21 23:14:41	1450 ALA MOANA BOULEVARD
2017-008107	10	311	2017/1/21 23:17:54	6801 SOUTHEAST REEDWAY STREET
2017-008108	1	324	2017/1/21 23:24:55	SERVICE ROAD
2017-008109	10	311	2017/1/21 23:30:22	4800 BASELINE ROAD
2017-008110	11	321	2017/1/21 23:35:25	8201 NORTHWEST HILLSIDE PARK DRIVE
2017-008111	10	300	2017/1/21 23:39:36	UNKNOWN ADDRESS
2017-008112	11	321	2017/1/21 23:53:04	1921,1923,1925,1927,1929,1931,1933,1935,1937,1939,2003,2005 NORTHEAST SCHUYLER STREET
2017-008113	11	321	2017/1/21 23:55:25	1319 PUNAHOU STREET
2017-008114	11	321	2017/1/21 23:56:52	4301 NORTH 4TH STREET
2017-008115	1000	554	2017/1/22 0:01:38	5401 ALGAROBA STREET
2017-008116	11	321	2017/1/22 0:10:57	1044 AUAHI STREET
2017-008117	11	321	2017/1/22 0:11:24	5802 NORTH STREET
2017-008118	10	311	2017/1/22 0:11:45	4911 SOUTHEAST 28TH AVENUE
2017-008119	11	321	2017/1/22 0:15:57	7402 SOUTHWEST 53RD STREET
2017-008120	1	155	2017/1/22 0:25:34	4225 NORTHEAST TILLAMOOK STREET
2017-008121	10	311	2017/1/22 0:31:26	9201 DAIRY ROAD
2017-008122	1	730	2017/1/22 1:01:04	3200 SOUTHEAST HAWTHORNE BOULEVARD
2017-008123	1	710	2017/1/22 1:17:47	9901 EAST 15TH AVENUE
2017-008124	11	321	2017/1/22 1:22:42	7801 DATE STREET
2017-008125	11	321	2017/1/22 1:30:57	8401 SOUTHEAST GLADSTONE STREET
2017-008126	10	311	2017/1/22 1:33:08	8301 SOUTH KING STREET
2017-008127	1	743	2017/1/22 1:43:08	1201 ARAPAHOE AVENUE
2017-008128	1	611	2017/1/22 1:59:03	1010 PENSACOLA STREET
2017-008129	1	611	2017/1/22 2:20:48	4429 SOUTHEAST WOODSTOCK BOULEVARD
2017-008130	1	622	2017/1/22 2:27:49	PUNAHOU STREET
2017-008131	1	151	2017/1/22 2:31:02	SOUTHEAST MARTIN LUTHER KING JUNIOR BOULEVARD
2017-008132	1	600	2017/1/22 2:42:11	9302 SOUTHEAST MAYBERRY AVENUE
2017-008133	10	311	2017/1/22 2:43:16	NORTHEAST ALAMEDA STREET/NORTHEAST 70TH AVENUE
2017-008134	1	736	2017/1/22 2:50:44	4402 GRAPEWOOD LANE
2017-008135	11	321	2017/1/22 2:53:56	4001 CRIPPLE CREEK TRAIL
2017-008136	1	611	2017/1/22 3:04:32	4111 NORTHEAST TILLAMOOK STREET
2017-008137	1	745	2017/1/22 3:07:31	6201 FRANKLIN BOULEVARD
2017-008138	1	611	2017/1/22 3:10:23	1696 ALA MOANA BOULEVARD
2017-008139	1	611	2017/1/22 3:11:57	7701 MEADOW PARK DR NE
2017-008140	1	324	2017/1/22 3:18:43	SERVICE ROAD
2017-008141	1	324	2017/1/22 3:25:47	MOUNT OLYMPUS DRIVE SOUTHWEST/MOUNT MARKHAM PLACE SOUTHWEST
2017-008142	1000	900	2017/1/22 3:27:05	501 WEST 10TH AVENUE
2017-008143	11	321	2017/1/22 3:37:33	5924 SOUTHEAST 47TH AVENUE
2017-008144	11	321	2017/1/22 3:44:28	7301 SOUTHEAST KELLY STREET
2017-008145	1	611	2017/1/22 3:46:22	8435 NORTHEAST GLISAN STREET
2017-008146	1	740	2017/1/22 3:48:56	722 EAST BURNSIDE STREET
2017-008147	1	600	2017/1/22 4:11:47	SERVICE ROAD
2017-008148	1	531	2017/1/22 4:13:13	UNKNOWN ADDRESS
2017-008149	1	324	2017/1/22 4:21:14	LONGMONT DIAGONAL HIGHWAY
2017-008150	10	311	2017/1/22 4:39:04	9402 PENNSYLVANIA AVENUE
2017-008151	11	321	2017/1/22 4:40:44	1575 FOLSOM STREET
2017-008152	1	611	2017/1/22 4:43:04	NORTHEAST TILLAMOOK STREET/NORTHEAST 21ST AVENUE
2017-008153	11	321	2017/1/22 5:01:11	UNKNOWN ADDRESS
2017-008154	1	353	2017/1/22 5:04:11	2601 NORTHEAST WILLOW STREET
2017-008155	10	311	2017/1/22 5:04:36	706 SOUTHEAST GRAND AVENUE
2017-008156	10	311	2017/1/22 5:06:09	736 SOUTHEAST GRAND AVENUE
2017-008157	11	321	2017/1/22 5:18:08	9202 GREENBRIAR BOULEVARD
2017-008158	1	743	2017/1/22 5:25:27	4315 SOUTHEAST WOODSTOCK BOULEVARD
2017-008159	1	352	2017/1/22 5:30:49	LILY POND COURT
2017-008160	11	321	2017/1/22 5:31:04	6801 SMUGGLER WAY
2017-008161	11	321	2017/1/22 5:50:12	5501 LEHIGH STREET
2017-008162	11	321	2017/1/22 5:53:39	2417 SOUTHEAST HAWTHORNE BOULEVARD
2017-008163	1	611	2017/1/22 6:17:12	1001 COCKERELL DRIVE
2017-008164	11	321	2017/1/22 6:33:00	5801 SYCAMORE MILL DRIVE
2017-008165	10	311	2017/1/22 6:42:20	2425 KUHIO AVENUE
2017-008166	1	743	2017/1/22 6:53:22	1902 SOUTHEAST 51ST AVENUE
2017-008167	1	611	2017/1/22 7:06:36	2801 YOUNG STREET
2017-008168	10	300	2017/1/22 7:06:46	6501 KAÊ»IULANI AVENUE
2017-008169	11	321	2017/1/22 7:18:05	SERVICE ROAD
2017-008170	11	321	2017/1/22 7:19:24	4601 NORTHEAST EVERETT STREET
2017-008171	1	324	2017/1/22 7:41:23	SOUTHEAST WOODSTOCK BOULEVARD
2017-008172	1	411	2017/1/22 7:44:55	2401 IRIS AVENUE
2017-008173	11	321	2017/1/22 7:49:40	2305 SOUTHEAST 9TH AVENUE
2017-008174	1	733	2017/1/22 7:51:09	5832 SOUTHEAST FOSTER ROAD
2017-008175	1	611	2017/1/22 7:53:25	8301 SOUTHEAST 32ND AVENUE
2017-008176	10	311	2017/1/22 7:55:27	740 NORTHEAST 1ST STREET
2017-008177	10	311	2017/1/22 7:59:07	9703 SOUTHEAST TAYLOR STREET
2017-008178	11	321	2017/1/22 8:05:47	1811 NORTHEAST HALSEY STREET
2017-008179	1010	321	2017/1/22 8:07:57	SOUTHEAST POWELL BOULEVARD
2017-008180	11	321	2017/1/22 8:09:09	1121 KAPIOLANI BOULEVARD
2017-008181	11	321	2017/1/22 8:28:46	1036 NORTHEAST 8TH STREET
2017-008182	10	311	2017/1/22 8:30:52	3564 SOUTHEAST POWELL BOULEVARD
2017-008183	11	321	2017/1/22 8:37:54	2101 SOUTHWEST SIMPSON AVENUE
2017-008184	11	321	2017/1/22 8:41:14	6601 WEST KAMEHAMEHA AVENUE
2017-008185	1	511	2017/1/22 8:42:23	1601 LANA LANE
2017-008186	1	611	2017/1/22 8:44:12	1325 NORTHEAST BROADWAY
2017-008187	11	321	2017/1/22 8:44:21	8101 SOUTHEAST POWELL BOULEVARD
2017-008188	11	321	2017/1/22 8:51:35	5405 SOUTHEAST WOODWARD STREET
2017-008189	11	321	2017/1/22 9:03:42	1045 NORTHEAST 3RD STREET
2017-008190	10	311	2017/1/22 9:11:16	4801 30TH STREET
2017-008191	1	113	2017/1/22 9:12:52	UNKNOWN ADDRESS
2017-008192	10	311	2017/1/22 9:13:27	4701 30TH STREET
2017-008193	11	321	2017/1/22 9:13:41	8801 ROYAL HAWAIIAN AVENUE
2017-008194	11	321	2017/1/22 9:16:19	1914 NORTHEAST 42ND AVENUE
2017-008195	10	311	2017/1/22 9:22:19	1310 PUNAHOU STREET
2017-008196	11	321	2017/1/22 9:25:22	5401 WEST KAMEHAMEHA AVENUE
2017-008197	1	743	2017/1/22 9:27:41	6301 SOUTHEAST 68TH AVENUE
2017-008198	11	321	2017/1/22 9:39:47	4701 NORTHWEST NEWPORT HILLS
2017-008199	10	300	2017/1/22 9:43:55	NORTHEAST 68TH AVENUE/NORTHEAST SACRAMENTO STREET
2017-008200	1	324	2017/1/22 9:45:04	12TH STREET
2017-008201	1	324	2017/1/22 9:57:16	SHERIDAN STREET/KAMAILE STREET
2017-008202	11	321	2017/1/22 9:58:54	KAHULUI BEACH ROAD
2017-008203	10	300	2017/1/22 10:00:45	7701 ALPINE AVENUE
2017-008204	1	444	2017/1/22 10:01:00	GLEN COURT
2017-008205	1	324	2017/1/22 10:03:29	MOTORWAY ROAD
2017-008206	10	300	2017/1/22 10:06:07	BEND PARKWAY
2017-008207	1	511	2017/1/22 10:07:04	9701 NORTHEAST SACRAMENTO STREET
2017-008208	10	311	2017/1/22 10:07:58	777 PUNCHBOWL STREET
2017-008209	1	151	2017/1/22 10:14:00	NORTHEAST 47TH AVENUE
2017-008210	11	321	2017/1/22 10:15:46	1201 25TH STREET
2017-008211	1	154	2017/1/22 10:17:49	5401 WEST KAMEHAMEHA AVENUE
2017-008212	10	300	2017/1/22 10:20:00	UNKNOWN ADDRESS
2017-008213	1	324	2017/1/22 10:23:18	OLIVE STREET/WEST BROADWAY
2017-008214	10	311	2017/1/22 10:27:00	1206 KINAU STREET
2017-008215	11	321	2017/1/22 10:27:14	1045 NORTHEAST 3RD STREET
2017-008216	10	300	2017/1/22 10:28:54	602 WALDEN CIRCLE
2017-008217	11	321	2017/1/22 10:30:13	4629 SOUTHEAST WOODSTOCK BOULEVARD
2017-008218	10	311	2017/1/22 10:30:36	2534 SOUTHEAST BELMONT STREET
2017-008219	1	500	2017/1/22 10:33:33	3901 KITTREDGE LOOP DRIVE
2017-008220	11	321	2017/1/22 10:34:10	HAMILTON ROAD
2017-008221	11	321	2017/1/22 10:35:45	344 SOUTHEAST 29TH AVENUE
2017-008222	11	321	2017/1/22 10:45:54	1705 14TH STREET
2017-008223	10	311	2017/1/22 10:48:48	5901 SOUTHWEST ENGLEWOOD AVENUE
2017-008224	11	321	2017/1/22 10:50:51	1925 COLORADO AVENUE
2017-008225	11	321	2017/1/22 10:54:54	5801 NORTHEAST BROADWAY
2017-008226	11	321	2017/1/22 11:07:20	7503 10TH STREET NORTHWEST
2017-008227	1	331	2017/1/22 11:08:03	858 NORTHWEST WALL STREET
2017-008228	11	321	2017/1/22 11:08:21	2601 SOUTHEAST HOLGATE BOULEVARD
2017-008229	11	321	2017/1/22 11:10:38	5201 SOUTHEAST 32ND AVENUE
2017-008230	1	324	2017/1/22 11:11:11	RESIDENTIAL ROAD
2017-008231	1010	321	2017/1/22 11:11:16	510 8TH AVENUE NORTHEAST
2017-008232	11	321	2017/1/22 11:11:48	5201 NORTHWEST MAPLE STREET
2017-008233	11	321	2017/1/22 11:16:06	502 SOUTHEAST 52ND AVENUE
2017-008234	1	745	2017/1/22 11:19:02	1201 ARAPAHOE AVENUE
2017-008235	10	311	2017/1/22 11:19:26	2425 CAMPUS ROAD
2017-008236	1	511	2017/1/22 11:19:46	UNKNOWN ADDRESS
2017-008237	10	300	2017/1/22 11:21:37	1020 SOUTHEAST 7TH AVENUE
2017-008238	1	324	2017/1/22 11:22:26	14TH AVENUE SOUTHEAST
2017-008239	11	321	2017/1/22 11:24:40	5401 SOUTHEAST 26TH AVENUE
2017-008240	11	321	2017/1/22 11:31:05	2502 EAST 17TH AVENUE
2017-008241	10	300	2017/1/22 11:34:11	4124 SOUTHEAST 82ND AVENUE
2017-008242	11	321	2017/1/22 11:34:58	876 EAST 12TH AVENUE
2017-008243	1	735	2017/1/22 11:41:12	6500 NORTHEAST HALSEY STREET
2017-008244	10	300	2017/1/22 11:44:27	5401 KAAHUMANU AVENUE
2017-008245	1	324	2017/1/22 11:48:43	CANYON BOULEVARD
2017-008246	1113	120	2017/1/22 11:48:52	8435 NORTHEAST GLISAN STREET
2017-008247	10	311	2017/1/22 11:56:07	UNKNOWN ADDRESS
2017-008248	1	142	2017/1/22 11:57:47	902 OLIVE STREET
2017-008249	1	322	2017/1/22 11:57:52	NORTHEAST KLICKITAT STREET
2017-008250	11	321	2017/1/22 12:07:06	2225 SOUTHEAST 87TH AVENUE
2017-008251	1	324	2017/1/22 12:07:13	SENTINEL DRIVE
2017-008252	10	300	2017/1/22 12:15:48	8002 SOUTHEAST 9TH AVENUE
2017-008253	1	412	2017/1/22 12:28:22	8401 SOUTHWEST BROOKLANE DRIVE
2017-008254	1	324	2017/1/22 12:30:58	COOKE STREET/ILALO STREET
2017-008255	11	321	2017/1/22 12:31:07	1601 LANA LANE
2017-008256	1	324	2017/1/22 12:32:51	SOUTHEAST RAMONA STREET/SOUTHEAST 51ST AVENUE
2017-008257	11	321	2017/1/22 12:34:59	NORTH ATLANTIC AVENUE/ROOSEVELT AVENUE
2017-008258	11	321	2017/1/22 12:40:07	3415 NORTHEAST DAVIS STREET
2017-008259	1	324	2017/1/22 12:47:38	SERVICE ROAD
2017-008260	1010	321	2017/1/22 12:50:58	5901 PEARL STREET
2017-008261	11	321	2017/1/22 12:54:40	1255 HILYARD
2017-008262	11	321	2017/1/22 12:56:35	1045 REGENT DRIVE
2017-008263	10	311	2017/1/22 13:06:13	3001 NORTHEAST 22ND AVENUE
2017-008264	1	324	2017/1/22 13:08:06	SERVICE ROAD
2017-008265	1	324	2017/1/22 13:09:03	1165 13TH STREET
2017-008266	11	321	2017/1/22 13:13:26	2215 SOUTHEAST DIVISION STREET
2017-008267	10	311	2017/1/22 13:13:41	3660 IRIS AVENUE
2017-008268	1	600	2017/1/22 13:14:27	901 BASELINE ROAD
2017-008269	1	611	2017/1/22 13:18:26	7401 SOUTHEAST 40TH AVENUE
2017-008270	11	321	2017/1/22 13:19:01	UNKNOWN ADDRESS
2017-008271	1	740	2017/1/22 13:20:56	221 MAHALANI STREET
2017-008272	11	321	2017/1/22 13:24:18	9301 NORTHEAST 61ST AVENUE
2017-008273	10	311	2017/1/22 13:30:48	1450 ALA MOANA BOULEVARD
2017-008274	1	324	2017/1/22 13:39:35	SOUTHWEST REED MARKET ROAD
2017-008275	1	324	2017/1/22 13:40:28	SOUTHEAST MALL STREET/SOUTHEAST 17TH AVENUE
2017-008276	10	311	2017/1/22 13:41:02	3101 ARAPAHOE AVENUE
2017-008277	11	321	2017/1/22 13:50:32	5101 SOUTHEAST MALL STREET
2017-008278	11	321	2017/1/22 13:52:45	5901 SOUTHEAST FOSTER ROAD
2017-008279	1	511	2017/1/22 13:53:07	208-220 CENTERTOWN PLAZA
2017-008280	11	321	2017/1/22 13:58:03	4475 LAGUNA PLACE
2017-008281	1	745	2017/1/22 13:58:22	UNKNOWN ADDRESS
2017-008282	11	321	2017/1/22 13:59:52	2515 SOUTHEAST DIVISION STREET
2017-008283	10	300	2017/1/22 14:00:05	701 WEST COCOA BEACH CAUSEWAY
2017-008284	10	311	2017/1/22 14:00:55	4805 NORTHEAST GLISAN STREET
2017-008285	1	741	2017/1/22 14:07:39	9502 NORTHEAST MULTNOMAH STREET
2017-008286	11	321	2017/1/22 14:12:11	7501 NORTHEAST 44TH AVENUE
2017-008287	1	611	2017/1/22 14:15:21	564 NORTHEAST GREENWOOD AVENUE
2017-008288	1	740	2017/1/22 14:17:05	8435 NORTHEAST GLISAN STREET
2017-008289	1113	112	2017/1/22 14:17:41	7101 BUTLER CIRCLE
2017-008290	11	321	2017/1/22 14:18:14	6801 I STREET
2017-008291	10	311	2017/1/22 14:20:25	UNKNOWN ADDRESS
2017-008292	11	321	2017/1/22 14:21:09	6505 SOUTHEAST POWELL BOULEVARD
2017-008293	11	321	2017/1/22 14:22:42	4805 NORTHEAST GLISAN STREET
2017-008294	11	321	2017/1/22 14:24:09	713 SOUTHEAST 27TH AVENUE
2017-008295	11	321	2017/1/22 14:25:32	2201 SOUTHEAST 11TH AVENUE
2017-008296	10	311	2017/1/22 14:25:55	3101 KEOLANI PLACE
2017-008297	10	311	2017/1/22 14:29:11	UNKNOWN ADDRESS
2017-008298	11	321	2017/1/22 14:34:25	3100 ARAPAHOE AVENUE
2017-008299	10	311	2017/1/22 14:37:05	4504 NORTHEAST EVERETT STREET
2017-008300	1	322	2017/1/22 14:53:14	UNCLASSIFIED ROAD
2017-008301	1	600	2017/1/22 14:53:24	5501 SOUTH BROADWAY
2017-008302	1	611	2017/1/22 14:54:49	726 SOUTHEAST MORRISON STREET
2017-008303	1	611	2017/1/22 14:56:14	1155 ALPINE AVENUE
2017-008304	11	321	2017/1/22 15:01:54	7201 NORTHEAST COUCH STREET
2017-008305	11	321	2017/1/22 15:02:44	6801 I STREET
2017-008306	1	700	2017/1/22 15:13:17	810 PUMEHANA STREET
2017-008307	1	500	2017/1/22 15:14:58	MOTORWAY ROAD
2017-008308	1	324	2017/1/22 15:21:19	NORTHEAST 53RD AVENUE
2017-008309	10	300	2017/1/22 15:21:26	MOTORWAY_LINK ROAD
2017-008310	1	322	2017/1/22 15:24:07	DELLWOOD AVENUE/9TH STREET
2017-008311	1	611	2017/1/22 15:25:06	2801 YOUNG STREET
2017-008312	1	611	2017/1/22 15:29:19	EIDEVEIEN
2017-008313	11	321	2017/1/22 15:34:55	6201 MCKENNA CREEK DRIVE
2017-008314	1	322	2017/1/22 15:37:40	VALMONT ROAD
2017-008315	1	900	2017/1/22 15:38:31	UNKNOWN ADDRESS
2017-008316	11	321	2017/1/22 15:38:57	1601 WILLAMETTE STREET
2017-008317	11	321	2017/1/22 15:39:14	1401 SOUTHEAST ALDER STREET
2017-008318	11	321	2017/1/22 15:41:16	3502-3508 NE BROADWAYS ST
2017-008319	10	311	2017/1/22 15:43:48	722 EAST BURNSIDE STREET
2017-008320	1	154	2017/1/22 15:46:09	2030 SOUTHEAST HAWTHORNE BOULEVARD
2017-008321	11	321	2017/1/22 15:46:25	6701 NORTHWEST POPPY DRIVE
2017-008322	1	322	2017/1/22 15:52:53	EAST BURNSIDE STREET
2017-008323	1	600	2017/1/22 15:55:24	SOUTHEAST ANKENY STREET
2017-008324	1	324	2017/1/22 16:06:19	33RD STREET
2017-008325	1	324	2017/1/22 16:07:10	SOUTHEAST POWELL BOULEVARD
2017-008326	1000	324	2017/1/22 16:07:52	SOUTHEAST BOISE STREET
2017-008327	1	611	2017/1/22 16:14:09	701 WEST COCOA BEACH CAUSEWAY
2017-008328	1	554	2017/1/22 16:14:45	1927 NORTHEAST 14TH AVENUE
2017-008329	10	311	2017/1/22 16:19:29	7801 KAAHUMANU AVENUE
2017-008330	10	311	2017/1/22 16:23:59	2417 SOUTHEAST HAWTHORNE BOULEVARD
2017-008331	11	321	2017/1/22 16:33:23	9702 SOUTHEAST OAK STREET
2017-008332	1	531	2017/1/22 16:33:58	9901 WILLOW WAY EAST
2017-008333	1	324	2017/1/22 16:34:54	SOUTHEAST KELLY STREET/SOUTHEAST 26TH AVENUE
2017-008334	11	321	2017/1/22 16:37:04	7203 KALÄKAUA AVENUE
2017-008335	10	311	2017/1/22 16:38:39	2935 NORTHEAST GLISAN STREET
2017-008336	1	552	2017/1/22 16:41:11	NORTHEAST 34TH AVENUE
2017-008337	10	300	2017/1/22 16:43:27	5901 GREFSTADHEIA
2017-008338	11	321	2017/1/22 16:47:45	9401 NORTHEAST BUTLER MARKET ROAD
2017-008339	11	321	2017/1/22 16:51:07	2901 NORTHWEST GILMAN BOULEVARD
2017-008340	1	622	2017/1/22 16:54:52	888 SOUTH KING STREET
2017-008341	10	311	2017/1/22 16:56:04	SOUTHEAST 78TH AVENUE
2017-008342	1	622	2017/1/22 16:56:29	SOUTH PARK STREET/PEARL ALLEY
2017-008343	11	321	2017/1/22 16:57:41	1235 GILLASPIE DRIVE
2017-008344	1	324	2017/1/22 16:58:41	NORTHEAST 37TH AVENUE
2017-008345	10	311	2017/1/22 17:03:42	7002 SOUTHEAST 11TH AVENUE
2017-008346	11	321	2017/1/22 17:04:53	8301 WILDER AVENUE
2017-008347	1	324	2017/1/22 17:07:22	SERVICE ROAD
2017-008348	10	311	2017/1/22 17:11:51	5501 FLORAL DRIVE
2017-008349	1	611	2017/1/22 17:11:57	701 WEST COCOA BEACH CAUSEWAY
2017-008350	1	611	2017/1/22 17:15:09	701 WEST COCOA BEACH CAUSEWAY
2017-008351	1	622	2017/1/22 17:16:09	5401 ALGAROBA STREET
